更新时间,#genre#
20251219 01:36,url


RespoTime,whitelist,#genre#
19.99ms,暗河传第20集,http://cjx.999315.xyz/yzzy/20251029/21682_a819d065/index.m3u8
20.06ms,枭起青壤11集,http://cjx.999315.xyz/yzzy/20251126/868_dd45045f/index.m3u8
20.07ms,水龙吟第06集,http://cjx.999315.xyz/yzzy/20251025/3904_c09f9caf/index.m3u8
20.11ms,暗河传第24集,http://cjx.999315.xyz/yzzy/20251101/4571_bfd2308e/index.m3u8
20.16ms,双轨之第05集,http://cjx.999315.xyz/yzzy/20251212/8760_ae95296e/index.m3u8
20.17ms,枭起青壤14集,http://cjx.999315.xyz/yzzy/20251127/7889_9a093d72/index.m3u8
20.19ms,长安二十四07,http://cjx.999315.xyz/yzzy/20251214/2043_d79c6256/index.m3u8
20.21ms,天书黎明13集,http://cjx.999315.xyz/yzzy/20251205/10721_9012aff7/index.m3u8
20.21ms,大生意人28集,http://cjx.999315.xyz/yzzy/20251208/2649_30f8f6b9/index.m3u8
20.22ms,枭起青壤31集,http://cjx.999315.xyz/yzzy/20251207/2622_06fe1c23/index.m3u8
20.22ms,他依然单身02,http://cjx.999315.xyz/yzzy/20251116/6649_0baf163c/index.m3u8
20.26ms,他依然单身06,http://cjx.999315.xyz/yzzy/20251118/23502_bc9ebb08/index.m3u8
20.26ms,他依然单身13,http://cjx.999315.xyz/yzzy/20251122/62_44f683a8/index.m3u8
20.28ms,他依然单身16,http://cjx.999315.xyz/yzzy/20251122/65_fc490ca4/index.m3u8
20.29ms,山河枕第27集,http://cjx.999315.xyz/yzzy/20251111/6157_26d4b431/index.m3u8
20.37ms,山河枕第24集,http://cjx.999315.xyz/yzzy/20251109/8223_3e91970f/index.m3u8
20.39ms,水龙吟第31集,http://cjx.999315.xyz/yzzy/20251112/8548_832688ff/index.m3u8
20.40ms,天地剑心25集,http://cjx.999315.xyz/yzzy/20251104/7662_de8aa43e/index.m3u8
20.40ms,大生意人31集,http://cjx.999315.xyz/yzzy/20251209/1743_955a1584/index.m3u8
20.42ms,天地剑心20集,http://cjx.999315.xyz/yzzy/20251102/22119_6ed94d74/index.m3u8
20.42ms,长安二十四11,http://cjx.999315.xyz/yzzy/20251216/27140_03fbe3c1/index.m3u8
20.44ms,暗河传第21集,http://cjx.999315.xyz/yzzy/20251030/21729_21b64b53/index.m3u8
20.45ms,枭起青壤17集,http://cjx.999315.xyz/yzzy/20251129/8066_8b519f19/index.m3u8
20.48ms,枭起青壤04集,http://cjx.999315.xyz/yzzy/20251122/142_a8baa565/index.m3u8
20.55ms,山河枕第02集,http://cjx.999315.xyz/yzzy/20251030/4390_8fc983a9/index.m3u8
20.56ms,大生意人02集,http://cjx.999315.xyz/yzzy/20251125/7665_d128a956/index.m3u8
20.59ms,他依然单身09,http://cjx.999315.xyz/yzzy/20251119/6851_478d0444/index.m3u8
20.60ms,唐朝诡事录19,http://cjx.999315.xyz/yzzy/20251115/6587_2e2c4bf7/index.m3u8
20.64ms,大生意人39集,http://cjx.999315.xyz/yzzy/20251211/8703_212ab20d/index.m3u8
20.65ms,天地剑心13集,http://cjx.999315.xyz/yzzy/20251029/21691_006b9646/index.m3u8
20.70ms,天书黎明21集,http://cjx.999315.xyz/yzzy/20251209/11069_2bc4cdc1/index.m3u8
20.71ms,暗河传第17集,http://cjx.999315.xyz/yzzy/20251027/6936_4a300d3a/index.m3u8
20.76ms,暗河传第34集,http://cjx.999315.xyz/yzzy/20251107/7949_5fedcaff/index.m3u8
20.88ms,山河枕第36集,http://cjx.999315.xyz/yzzy/20251116/23389_79289305/index.m3u8
20.91ms,三立新闻,http://108.181.20.197/livehttpplay?channel_id=10126
20.91ms,暗河传第12集,http://cjx.999315.xyz/yzzy/20251024/3675_845f3cb4/index.m3u8
20.92ms,凤凰台上18集,http://cjx.999315.xyz/yzzy/20251122/124_c8ffe9a5/index.m3u8
20.95ms,天书黎明22集,http://cjx.999315.xyz/yzzy/20251210/1782_4a2ddf14/index.m3u8
20.97ms,天地剑心11集,http://cjx.999315.xyz/yzzy/20251028/4180_96b250a9/index.m3u8
21.05ms,双轨之第15集,http://cjx.999315.xyz/yzzy/20251217/9104_2ed08286/index.m3u8
21.06ms,山河枕第21集,http://cjx.999315.xyz/yzzy/20251107/7981_7f2111cb/index.m3u8
21.09ms,暗河传第16集,http://cjx.999315.xyz/yzzy/20251026/3998_74306eef/index.m3u8
21.20ms,他依然单身15,http://cjx.999315.xyz/yzzy/20251122/64_ea5d2f1c/index.m3u8
21.26ms,天地剑心14集,http://cjx.999315.xyz/yzzy/20251030/4387_6b4e2b93/index.m3u8
21.47ms,龙华日韩,http://cdn8.163189.xyz/163189/lhrh
21.69ms,天地剑心29集,http://cjx.999315.xyz/yzzy/20251106/7863_0ef037ce/index.m3u8
21.82ms,CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8946&tk=f6cc1e0a0e1a
21.84ms,大生意人33集,http://cjx.999315.xyz/yzzy/20251210/8663_1f9702db/index.m3u8
21.86ms,TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8
21.91ms,暗河传第31集,http://cjx.999315.xyz/yzzy/20251105/22317_a047670f/index.m3u8
21.96ms,天地剑心35集,http://cjx.999315.xyz/yzzy/20251109/5967_8682cc30/index.m3u8
22.01ms,枭起青壤09集,http://cjx.999315.xyz/yzzy/20251125/814_96b9bff0/index.m3u8
22.06ms,东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist1.m3u8
22.13ms,TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8?
22.14ms,国际|REDBULL SPORTS,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_928.m3u8
22.25ms,暗河传第23集,http://cjx.999315.xyz/yzzy/20251031/4509_f8ea2e84/index.m3u8
22.32ms,TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist0.m3u8
22.34ms,大生意人36集,http://cjx.999315.xyz/yzzy/20251212/3105_37e7897f/index.m3u8
22.36ms,东森美洲2,http://38.64.72.148:80/hls/modn/list/2015/chunklist1.m3u8
22.46ms,深圳卫视,http://38.64.72.148:80/hls/modn/list/4007/playlist.m3u8
22.51ms,东森新闻美洲,http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8
22.67ms,大生意人20集,http://cjx.999315.xyz/yzzy/20251203/25752_be03f76c/index.m3u8
22.75ms,海峡卫视,http://38.64.72.148:80/hls/modn/list/4009/chunklist0.m3u8
22.94ms,CCTV3,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3942&tk=f6cc1e0a0e1a
23.01ms,CHC家庭影院,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0321&tk=a0c4f6cfaba3
23.04ms,大生意人30集,http://cjx.999315.xyz/yzzy/20251209/2805_564645fb/index.m3u8
23.17ms,中旺电视,http://38.64.72.148:80/hls/modn/list/4010/chunklist1.m3u8
23.19ms,CCTV5+,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5296&tk=b53028476470
23.21ms,CCTV3,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0722&tk=e640d0a1bf70
23.22ms,水龙吟第38集,http://cjx.999315.xyz/yzzy/20251114/23158_321f53d2/index.m3u8
23.23ms,CCTV2,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8724&tk=f6cc1e0a0e1a
23.33ms,CCTV3,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5599&tk=b53028476470
23.36ms,CCTV6,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4994&tk=f6cc1e0a0e1a
23.42ms,民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8
23.50ms,龙华电影,http://cdn8.163189.xyz/163189/lhdy
23.50ms,CCTV10,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7260&tk=b53028476470
23.59ms,天书黎明03集,http://cjx.999315.xyz/yzzy/20251130/1167_9da187a7/index.m3u8
23.71ms,Channel 3 Thailand,http://zb.hpc.tw/smtv.php?id=ch3_pat
23.73ms,东森电影频特,http://zb.hpc.tw/smtv.php?id=ettvmovie
23.77ms,入青云第32集,http://cjx.999315.xyz/yzzy/20251025/3828_46d3f602/index.m3u8
23.79ms,广东民生,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1648&tk=a0c4f6cfaba3
23.80ms,CCTV6,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1257&tk=e503191f8e20
23.90ms,长安二十四03,http://cjx.999315.xyz/yzzy/20251212/8754_fa733611/index.m3u8
23.91ms,JTV,http://zb.hpc.tw/smtv.php?id=JTV_eko
23.96ms,CCTV8,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4877&tk=b53028476470
24.05ms,Tnt Sports 1,http://zb.hpc.tw/smtv.php?id=6fac0aaead
24.07ms,CCTV5,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1487&tk=b53028476470
24.09ms,KBS World,http://zb.hpc.tw/smtv.php?id=KBS
24.13ms,台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8
24.14ms,Starmaa Movies HD,http://zb.hpc.tw/smtv.php?id=starmaamovies_raj
24.16ms,ELta综合频特,http://zb.hpc.tw/smtv.php?id=eltazonghe_twn
24.22ms,山河枕第04集,http://cjx.999315.xyz/yzzy/20251030/4392_086af6e4/index.m3u8
24.23ms,CCTV10,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5875&tk=2aca1ad9a849
24.26ms,TVRI National,http://zb.hpc.tw/smtv.php?id=TVRI
24.26ms,Sony Yay Tamil,http://zb.hpc.tw/smtv.php?id=sonyyaytam_raj
24.32ms,无线华丽粤特,http://zb.hpc.tw/smtv.php?id=Wlt
24.32ms,TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8
24.38ms,八大戏剧频特,http://zb.hpc.tw/smtv.php?id=badadrama
24.40ms,Astro Sunlife,http://zb.hpc.tw/smtv.php?id=Sunlife
24.42ms,CCTV2,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3831&tk=e503191f8e20
24.44ms,CCTV3,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8270&tk=e640d0a1bf70
24.48ms,Astro Badminton 1,http://zb.hpc.tw/smtv.php?id=go_badminton1
24.49ms,Red Bull TV,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_6660.m3u8
24.52ms,海峡卫视,http://38.64.72.148:80/hls/modn/list/4009/playlist.m3u8
24.54ms,CCTV5,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8782&tk=e640d0a1bf70
24.57ms,TV9,http://zb.hpc.tw/smtv.php?id=TV9
24.62ms,MeWatch Vasantham,http://zb.hpc.tw/smtv.php?id=Mewatch_Vasantham
24.64ms,CCTV-08频特,http://zb.hpc.tw/smtv.php?id=cctv8hd
24.67ms,NHK Oaska,http://zb.hpc.tw/smtv.php?id=nhkosaka_japan
24.67ms,Zee Action,http://zb.hpc.tw/smtv.php?id=Zeeaction
24.69ms,tvbs新闻频特,http://zb.hpc.tw/smtv.php?id=tvbs_n
24.70ms,CCTV5+,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3333&tk=a0c4f6cfaba3
24.72ms,CCTV5+,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0433&tk=e503191f8e20
24.74ms,Danang TV2 HD,http://zb.hpc.tw/smtv.php?id=viet_danangtv2
24.76ms,Astro Football,http://zb.hpc.tw/smtv.php?id=go_assp4
24.76ms,GmmOne,http://zb.hpc.tw/smtv.php?id=gmmone_pat
24.79ms,台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
24.80ms,Transtv,http://zb.hpc.tw/smtv.php?id=Transtv
24.88ms,Channel 7 Thailand,http://zb.hpc.tw/smtv.php?id=ch7_pat
24.91ms,MeWatch CNA,http://zb.hpc.tw/smtv.php?id=Mewatch_cna
24.98ms,CCTV8,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7499&tk=f6cc1e0a0e1a
25.01ms,Indosiar HD,http://zb.hpc.tw/smtv.php?id=Indosiar
25.03ms,TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8
25.04ms,纬来电影频特,http://zb.hpc.tw/smtv.php?id=videolandmovie
25.05ms,CNA backup,http://zb.hpc.tw/smtv.php?id=cna_twn
25.10ms,TVBS Asia,http://38.64.72.148/hls/modn/list/4005/playlist.m3u8
25.13ms,CCTV6,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5195&tk=f6cc1e0a0e1a
25.22ms,厦门卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7784&tk=a0c4f6cfaba3
25.22ms,Discovery HD,http://zb.hpc.tw/smtv.php?id=discoveryhd_twn
25.26ms,深圳卫视频特,http://zb.hpc.tw/smtv.php?id=shenzhen
25.27ms,NatGeo HD,http://zb.hpc.tw/smtv.php?id=Natgeo
25.34ms,Supersports 3,http://zb.hpc.tw/smtv.php?id=Assp3
25.35ms,Gmm Channel,http://zb.hpc.tw/smtv.php?id=gmmchannel_pat
25.40ms,CCTV11,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8830&tk=a0c4f6cfaba3
25.42ms,摩登兄弟探清水河,http://vd2.bdstatic.com/mda-jg6dffnbt92877h0/sc/mda-jg6dffnbt92877h0.mp4
25.47ms,Goshop,http://zb.hpc.tw/smtv.php?id=Goshop
25.52ms,海峡卫视,http://38.64.72.148:80/hls/modn/list/4009/chunklist1.m3u8
25.55ms,Astro Cricket,http://zb.hpc.tw/smtv.php?id=Acricket
25.55ms,HBO Signature,http://zb.hpc.tw/smtv.php?id=Hbosignature
25.60ms,SCTV,http://zb.hpc.tw/smtv.php?id=SCTV
25.61ms,千禧经典频特,http://zb.hpc.tw/smtv.php?id=Tvbclassic
25.65ms,小凤凤爱情一阵风,http://vd2.bdstatic.com/mda-jjm7vgq1iahz0zpg/mda-jjm7vgq1iahz0zpg.mp4
25.65ms,大生意人24集,http://cjx.999315.xyz/yzzy/20251205/8369_3d9f8ee1/index.m3u8
25.69ms,Muslim TV,http://zb.hpc.tw/smtv.php?id=MuslimTV
25.71ms,博斯无限频特,http://zb.hpc.tw/smtv.php?id=bosiunlimited_twn
25.74ms,Supersports 4,http://zb.hpc.tw/smtv.php?id=Assp4
25.92ms,TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8
25.95ms,东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8
25.98ms,Astro Sonypix,http://zb.hpc.tw/smtv.php?id=Asonypix
26.18ms,卓依婷--旧情也绵绵,http://vd3.bdstatic.com/mda-jfje0s0z33b0c9vf/mda-jfje0s0z33b0c9vf.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
26.23ms,凤凰资讯频特,http://zb.hpc.tw/smtv.php?id=phoenixinfo_hd
26.25ms,Skysports EPL,http://zb.hpc.tw/smtv.php?id=tiankongepl
26.31ms,卓依婷--歹路不通行,http://vd3.bdstatic.com/mda-imigfktdeeseud4j/mda-imigfktdeeseud4j.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
26.51ms,MeWatch Suria,http://zb.hpc.tw/smtv.php?id=Mewatch_Suria
26.54ms,Al-Jazeera,http://zb.hpc.tw/smtv.php?id=aljazeera_twn
26.98ms,亚洲美食频特,http://zb.hpc.tw/smtv.php?id=afc_twn
27.01ms,歌MV3,http://vd4.bdstatic.com/mda-jhid37v9u4vny09j/sc/mda-jhid37v9u4vny09j.mp4
27.34ms,HGTV,http://zb.hpc.tw/smtv.php?id=HGTV
27.54ms,湖北卫视频特,http://zb.hpc.tw/smtv.php?id=hubei
27.86ms,凤凰香港,http://108.181.20.197/livehttpplay?channel_id=30016
28.02ms,TVBS欢乐,http://108.181.20.197/livehttpplay?channel_id=20105
28.03ms,CCTV8,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4824&tk=b53028476470
28.40ms,凤凰资讯,http://108.181.20.197/livehttpplay?channel_id=30015
28.42ms,Skysports Cricket,http://zb.hpc.tw/smtv.php?id=tiankongcricket
28.44ms,CCTV3,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8377&tk=e640d0a1bf70
28.76ms,山河枕第07集,http://cjx.999315.xyz/yzzy/20251031/7234_44d47238/index.m3u8
28.90ms,CCTV5+,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8891&tk=e503191f8e20
28.96ms,Astro Beinsports 2,http://zb.hpc.tw/smtv.php?id=Astrobein2
29.29ms,CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0102&tk=b53028476470
29.46ms,卓依婷--电话情思,http://vd3.bdstatic.com/mda-jfghscj8datutink/mda-jfghscj8datutink.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
30.30ms,陈百潭初恋[848*480],http://vd4.bdstatic.com/mda-jk22i7yt5vyjbgwt//mda-jk22i7yt5vyjbgwt.mp4
30.73ms,明珠台,http://r.jdshipin.com/ZQ4kN
30.76ms,陈小云爱人跟人走,http://vd4.bdstatic.com/mda-jgvqig36bu4rc0ej/sc/mda-jgvqig36bu4rc0ej.mp4
31.01ms,CCTV9,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4499&tk=f6cc1e0a0e1a
31.38ms,宁夏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6122&tk=23a9aca1f79f
32.28ms,卓依婷--捉泥鳅,http://vd3.bdstatic.com/mda-jf6k8v71hrs8s441/mda-jf6k8v71hrs8s441.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
32.32ms,卓依婷--爱情一阵风,http://vd3.bdstatic.com/mda-jf5fre7jvd0q3rfu/mda-jf5fre7jvd0q3rfu.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
32.86ms,Sky News (720p),https://d25w9q07b2mtmw.cloudfront.net/live/master_4.m3u8
33.29ms,Telesur,https://raw.githubusercontent.com/BellezaEmporium/IPTV_Exception/master/channels/ve/telesur.m3u8
33.45ms,伍佰合集,http://vd3.bdstatic.com/mda-pe07i71fkd531zj1/sc/bd265_cae_roi_v5/1682947766065803786/mda-pe07i71fkd531zj1.mp4
35.00ms,Fashion 4K,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9831&tk=f6cc1e0a0e1a
35.07ms,Top News Ⓣ,https://www.twitch.tv/topnewsal
35.48ms,HOY77,https://cdn6.101.qzz.io/163189/hoy
35.62ms,CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3981&tk=a0c4f6cfaba3
35.65ms,CCTV8,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3594&tk=a0c4f6cfaba3
36.05ms,龙华偶像,http://cdn8.163189.xyz/163189/lhox
36.08ms,CCTV4,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6877&tk=e640d0a1bf70
36.36ms,水龙吟第11集,http://cjx.999315.xyz/yzzy/20251028/7007_78efce20/index.m3u8
38.08ms,KFTR-DT1 [Geo-blocked],https://streaming-live-fcdn.api.prd.univisionnow.com/kftr/kftr.isml/hls/kftr.m3u8
38.76ms,无线翡翠,https://cdn6.101.qzz.io/163189/fct
38.82ms,卡塔尔|半岛新闻,http://live-hls-web-aja.getaj.net/AJA/02.m3u8
38.94ms,无线星河,https://cdn6.101.qzz.io/163189/tvbxh
39.01ms,纬来综合频特,http://zb.hpc.tw/smtv.php?id=videolandzonghe
39.73ms,NOW爆谷,http://23.237.228.133/live2/baogutai.m3u8
40.08ms,新加波8,https://cdn6.101.qzz.io/163189/ch8
40.33ms,天书黎明30集,http://cjx.999315.xyz/yzzy/20251214/2003_a5910243/index.m3u8
40.37ms,凤凰中文,https://cdn6.101.qzz.io/163189/fhzw
41.34ms,Global Fashion Channel (540p),https://pubgfc.teleosmedia.com/linear/globalfashionchannel/globalfashionchannel/cdbe280e-0aea-4bbe-861f-fd115abcfec7_540p.m3u8
41.36ms,免費訂閲：請勿販賣...,https://epg-1.iill.top/v/302.mp4
41.44ms,CCTV1,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7664&tk=b53028476470
41.61ms,維護時間：2025-11-22 #佛系維護...,https://epg-1.iill.top/v/301.mp4
41.69ms,CCTV4,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6931&tk=e640d0a1bf70
41.75ms,Antenna Sicilia Ⓣ,https://www.twitch.tv/antennasicilia
42.06ms,ABC News Albania Ⓣ,https://www.twitch.tv/abcnewsal
42.12ms,CCTV4,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4146&tk=a0c4f6cfaba3
42.37ms,TVBPlus,https://cdn6.101.qzz.io/163189/tvbp
42.65ms,无线新闻,https://cdn6.101.qzz.io/163189/wxxw
42.85ms,CCTV3,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3017&tk=e640d0a1bf70
43.30ms,绝种贱男之爱在三级的日子2003年,https://cdn.wlcdn99.com:777/20220526/vm8wI3af/2000kb/hls/index.m3u8
43.76ms,CCTV1,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1851&tk=b53028476470
44.31ms,新官人我要1976年,https://cdn.wlcdn99.com:777/20220506/qGW0mJMO/index.m3u8
44.34ms,龙华经典,https://cdn8.163189.xyz/163189/lhjd
45.05ms,免費訂閲：請勿販賣...,https://epg.iill.top/v/302.mp4
45.20ms,Global Fashion Channel (1080p),https://pubgfc.teleosmedia.com/linear/globalfashionchannel/globalfashionchannel/cdbe280e-0aea-4bbe-861f-fd115abcfec7_1080p.m3u8
46.40ms,同班同学2015年1,https://cdn.wlcdn99.com:777/20220502/YuV7vNaG/index.m3u8
47.01ms,北投狼人1995年,https://cdn.wlcdn99.com:777/20220526/oPl9V29V/2000kb/hls/index.m3u8
47.25ms,CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5144&tk=a0c4f6cfaba3
47.69ms,QVC UK Ⓢ,https://qvcuk-live.akamaized.net/hls/live/2097112/qvc/3/3.m3u8
48.46ms,Telecolor Ⓣ,https://www.twitch.tv/telecolorlive
50.31ms,RedBull Sport,https://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_3360.m3u8
50.91ms,凤凰卫视中文,https://tvb.go-iptv.ggff.net/stream/tvb/null-2/master.m3u8?u=admins&p=fa956b808c8f8e3b59be14d7d584761e041a8359d58ba7e1829f12605d76203a
50.92ms,GMTV (1080p),https://livechannel.mdc.akamaized.net/stitch/livechannel/1341/master1400000.m3u8;session=live_stream_1341
51.11ms,QVC,https://qvc-amd-live.akamaized.net/hls/live/2034113/lsqvc1us/master.m3u8
51.15ms,金瓶梅II爱的奴隶2009年,https://cdn.wlcdn99.com:777/20220526/lHXN0Ytn/2000kb/hls/index.m3u8
51.40ms,NOW星影,http://23.237.228.133/live2/xingyingtai.m3u8
52.15ms,TeleRadioStereo Ⓣ,https://www.twitch.tv/teleradiostereo
52.17ms,第一财经,https://cdn3.163189.xyz/163189/dycj
52.87ms,Al Jazeera English (720p),https://live-hls-web-aje-fa.getaj.net/AJE/02.m3u8
53.65ms,CreaTV Bay Voice TV Channel 27 (San Jose CA) (720p),https://reflect-creatv.cablecast.tv/live-19/live/live.m3u8
54.44ms,CCTV6,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5258&tk=e640d0a1bf70
54.70ms,CCTV5+,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8741&tk=f6cc1e0a0e1a
54.75ms,伤心的酒吧,https://vd2.bdstatic.com/mda-mhtaxwen3yutpdku/sc/cae_h264/1630136866503133016/mda-mhtaxwen3yutpdku.mp4
55.25ms,CCTV8,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1730&tk=b53028476470
55.49ms,眉飞色舞dj舞曲,https://vd2.bdstatic.com/mda-mkqi8zsh8r874xii/sc/cae_h264/1637854401020299343/mda-mkqi8zsh8r874xii.mp4
55.87ms,CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0469&tk=b53028476470
55.89ms,你的万水千山-海来阿木,https://vd4.bdstatic.com/mda-ki4i7gfqw6cw6hq0/v1-cae/1080p/mda-ki4i7gfqw6cw6hq0.mp4
56.48ms,新加波U,https://cdn6.101.qzz.io/163189/chu
58.22ms,Vice TV (1080p),https://vicetv-vicefast1-firetv.amagi.tv/playlist.m3u8
58.60ms,金瓶梅2024年,https://cdn.wlcdn99.com:777/20220526/WqXjXibO/2000kb/hls/index.m3u8
59.05ms,驼铃,https://vd3.bdstatic.com/mda-kibteu2sd3etwc94/v1-cae/1080p/mda-kibteu2sd3etwc94.mp4?auth_key=1602763359-0-0-a22f001b95be18c527672048212a932a&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_2&sle=1&sl=4442&split=3793169
59.47ms,粤语劲爆串烧,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8ccfd682b29e5010370019960c10c99_258.mp4
60.09ms,这首新歌_一听就上瘾,https://vd4.bdstatic.com/mda-nckaxf6j35t5e3j4/sc/cae_h264_delogo/1647849433211786752/mda-nckaxf6j35t5e3j4.mp4
60.09ms,龙飘飘 歌声恋情,https://vd3.bdstatic.com/mda-nbr8qai32badkdf1/sc/cae_h264_delogo/1645933170027877953/mda-nbr8qai32badkdf1.mp4
60.14ms,莲花卫视,http://php.jdshipin.com:8880/amlh.php
60.20ms,Long Beach Television (720p),https://edge-f.swagit.com/live/longbeachca/live-3-a/playlist.m3u8
60.60ms,赵蕾蕾《寂寞的城伤心的人》,https://vd2.bdstatic.com/mda-mesdm11tdp69a9ye/1080p/cae_h264/1622115758783335310/mda-mesdm11tdp69a9ye.mp4
60.79ms,一砖一瓦-杨哲,http://txmov2.a.yximgs.com/upic/2020/11/07/23/BMjAyMDExMDcyMzQxMzZfMTU0MDc1NjUwOF8zODg5OTUwODg5MF8yXzM=_b_B41249b6fddaf4b4ef4bb5aee7c4f431c.mp4
60.92ms,DJ舞曲《让我做你的眼睛》,https://vd2.bdstatic.com/mda-mhaargrart2qrkdz/1080p/cae_h264/1629630942996744682/mda-mhaargrart2qrkdz.mp4
60.99ms,九妹,https://vd3.bdstatic.com/mda-kivta2jde42bpdqz/sc/cae_h264_clips/mda-kivta2jde42bpdqz.mp4?auth_key=1602763603-0-0-e6d932a08a5ae401335667294c9a3163&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_2&sle=1&sl=1232&split=1199309
61.16ms,CCTV4,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5686&tk=f6cc1e0a0e1a
61.21ms,The Young Turks (1080p) [Geo-blocked],https://amg01220-amg01220c1-firetv-us-5111.playouts.now.amagi.tv/playlist.m3u8
61.33ms,Yahoo! Finance,https://d1ewctnvcwvvvu.cloudfront.net/playlist.m3u8
61.44ms,狭路相逢,https://vd3.bdstatic.com/mda-kd0mku18u3rui7gz/v1-cae/hd/mda-kd0mku18u3rui7gz.mp4?pd=19&vt=1&playlist=%5B%22hd%22%2C%22sc%22%5D
61.97ms,两个人-蔡妍-BerryGood,https://vd4.bdstatic.com/mda-ki9ze4v8sw9sj7cb/sc/mda-ki9ze4v8sw9sj7cb.mp4
62.32ms,ACCDN (1080p),https://raycom-accdn-firetv.amagi.tv/playlist.m3u8
62.38ms,屋顶着火宋茜,https://vd3.bdstatic.com/mda-ife08h4xpq85sg65/logo//mda-ife08h4xpq85sg65.mp4?pd=19&vt=1
62.63ms,Teleroma 56 Ⓣ,https://www.twitch.tv/teleroma_56
62.94ms,打蛇1980年,https://cdn.wlcdn99.com:777/20220526/8BHjgw78/index.m3u8
63.42ms,ARTN TV (1080p) [Not 24/7],https://streamer1.connectto.com/ARTN_mobile/index.m3u8
